Contract,PaymentMethod_Electronic check,InternetService_Fiber optic,TotalCharges,TechSupport,PaperlessBilling,Dependents,SeniorCitizen,PhoneService,gender_Male,Churn
3,0,1,6735.05,1,1,0,1,1,1,0
1,0,0,51.2,0,0,1,0,1,0,0
2,0,0,1010.0,1,0,1,0,1,0,0
2,0,0,4847.05,1,0,0,0,1,0,0
2,0,0,3019.7,0,0,0,0,1,1,0
3,0,0,161.65,0,0,0,0,1,0,0
1,0,1,217.55,1,0,0,0,1,0,1
1,0,0,2583.75,0,1,0,0,1,0,0
1,1,1,146.05,0,1,0,0,1,0,1
1,0,1,567.45,1,1,0,0,1,0,1
3,0,1,7711.25,1,1,0,0,1,1,0
1,0,1,1384.75,1,1,0,0,1,1,1
2,0,1,5481.25,1,1,0,1,1,1,0
3,0,1,8124.2,1,1,0,0,1,0,0
3,0,0,827.3,0,1,0,0,1,0,0
1,0,1,70.9,0,0,0,0,1,0,1
1,1,1,220.95,0,1,0,1,1,0,1
1,1,1,3673.6,0,1,0,1,1,0,0
1,1,0,49.85,0,1,1,0,1,1,0
2,0,0,576.65,0,0,0,0,1,1,0
1,1,1,2331.3,1,1,1,0,1,1,1
1,1,1,74.5,0,1,1,0,1,1,1
1,1,1,4495.65,1,0,0,1,1,0,0
1,1,1,6941.2,1,1,0,0,1,1,1
1,1,0,340.35,0,1,0,1,1,0,0
3,0,0,1789.9,0,1,0,1,1,1,0
1,0,1,908.55,1,1,0,1,1,0,0
1,0,0,1043.35,0,1,0,0,1,0,1
1,0,1,6822.15,0,1,1,1,1,1,1
1,0,1,71.55,0,1,0,0,1,1,1
1,0,0,157.55,0,0,1,0,1,1,0
1,1,1,5029.2,0,0,0,0,1,1,1
1,0,0,581.7,1,1,0,1,1,1,0
3,0,1,7318.2,1,1,0,1,1,1,1
1,0,1,420.45,0,1,0,0,1,0,0
3,0,1,7576.7,1,0,1,0,1,0,0
1,0,0,633.4,0,1,0,0,0,0,1
1,1,1,321.65,0,1,0,0,1,0,1
3,0,0,4965.0,1,0,1,0,1,0,0
3,0,0,6151.9,1,0,0,0,1,1,0
1,1,1,1253.9,0,1,0,0,1,1,1
1,1,0,25.15,0,1,0,0,0,1,1
1,1,0,45.2,0,0,0,1,1,1,0
2,1,1,5893.15,1,0,0,0,1,0,1
3,0,1,5420.65,0,1,1,0,1,1,0
3,0,0,2627.35,0,0,0,0,1,0,0
2,0,1,5037.55,0,1,1,0,1,0,1
1,1,1,743.75,1,1,0,0,1,0,0
3,0,0,6589.6,1,1,1,0,1,1,0
1,1,0,92.45,0,1,0,0,1,1,1
2,0,1,6733.15,0,1,0,0,1,1,0
1,0,1,3410.0,0,1,1,0,1,1,0
1,1,1,199.85,0,1,0,0,1,0,0
2,0,0,593.3,1,1,1,0,1,0,0
2,0,1,7288.4,0,1,1,0,1,1,0
3,0,1,5229.8,1,1,0,0,1,1,0
3,0,0,4464.8,1,1,0,0,0,1,0
1,1,1,5068.05,1,1,1,1,1,0,0
2,0,0,401.85,0,0,0,0,1,1,0
2,0,1,4451.85,1,1,1,0,1,1,0
3,0,0,6688.95,1,1,1,0,1,0,0
2,0,0,2661.1,1,1,1,0,1,1,0
1,0,0,73.05,0,0,0,0,1,1,0
3,0,0,1211.65,0,0,1,0,1,0,0
3,0,1,7030.65,0,0,1,0,1,0,0
1,1,1,1020.2,0,0,1,0,1,1,0
3,0,0,5597.65,1,1,1,0,1,1,0
1,0,1,6223.3,0,1,0,1,1,0,0
3,0,0,1024.65,0,0,1,0,1,0,0
1,0,1,2933.2,0,1,0,0,1,0,1
1,1,1,1258.3,1,1,0,1,1,0,1
1,1,0,82.9,0,1,1,0,1,0,0
2,0,1,7789.6,1,0,0,0,1,0,0
1,0,1,2067.0,0,1,0,1,1,0,0
1,0,1,3452.55,0,0,0,1,1,0,0
2,1,1,5468.95,1,0,0,0,1,0,0
1,1,0,1802.15,0,0,1,0,1,1,0
2,0,0,733.55,0,1,0,0,1,0,0
2,0,0,3021.45,0,1,0,0,1,0,0
1,0,0,3687.85,1,0,1,0,1,0,0
1,0,1,1391.15,0,1,0,1,1,1,0
1,0,0,274.35,0,1,0,0,1,1,0
1,0,1,1214.05,0,1,0,0,1,1,1
2,0,1,5510.65,0,1,0,1,1,0,1
3,0,0,1322.85,0,0,1,0,1,1,0
1,1,1,1973.75,0,1,0,1,1,0,1
2,0,0,2196.3,0,0,1,0,0,0,0
3,0,1,7843.55,1,0,0,0,1,0,0
1,0,1,3211.9,1,0,0,0,1,0,0
1,0,0,130.15,0,1,0,0,1,0,0
3,0,0,692.35,1,0,0,1,0,0,0
1,0,0,85.5,0,1,1,0,1,0,0
3,0,1,6849.4,0,1,1,0,1,0,0
2,0,0,203.95,0,0,1,0,1,1,0
1,0,0,2117.2,0,0,1,0,0,1,0
3,0,1,6565.85,1,0,1,0,1,1,0
1,1,1,424.75,0,1,0,0,1,0,0
3,0,0,3306.85,1,0,0,0,1,0,0
1,0,0,168.9,0,1,0,0,1,1,0
1,1,1,253.8,0,1,0,0,1,1,0
3,0,0,197.4,0,0,1,0,1,1,0
3,0,0,3838.2,0,1,1,0,1,1,0
1,0,0,2065.15,0,1,0,0,1,1,0
2,0,0,5064.45,0,0,0,0,1,0,0
2,1,0,1140.05,0,0,0,0,1,0,0
1,0,0,2447.45,0,1,0,0,1,1,0
3,0,0,1263.9,0,0,1,0,1,1,0
1,0,0,45.95,0,0,1,0,1,0,1
1,1,0,1838.15,0,1,1,0,0,1,0
1,1,0,44.75,0,1,0,0,1,1,0
1,1,1,1185.0,0,1,0,0,1,1,0
1,0,1,1743.9,1,0,0,1,1,1,0
1,1,1,70.15,0,1,0,1,1,0,1
1,0,1,85.55,0,1,0,0,1,0,1
3,0,1,8529.5,1,1,0,0,1,0,0
3,0,1,6549.45,1,0,0,0,1,1,0
3,0,1,7806.5,1,1,0,0,1,1,0
1,1,0,25.7,0,1,0,0,1,0,0
3,0,0,6287.3,1,0,1,0,1,1,0
2,0,0,3251.85,1,1,1,0,1,0,0
1,0,0,50.6,0,0,0,0,1,1,0
3,0,1,7904.25,1,1,0,1,1,0,0
2,1,0,729.95,0,1,0,0,1,1,0
1,1,0,2654.05,0,1,1,0,1,1,0
1,1,1,2416.55,0,1,0,0,1,0,1
1,0,1,3520.75,0,0,0,1,1,1,1
1,0,1,5969.95,1,1,1,0,1,1,0
2,0,0,226.8,0,0,0,0,1,1,0
2,0,0,1082.75,1,0,0,0,0,0,0
1,1,0,565.75,0,1,1,0,0,1,0
1,0,1,4370.75,0,1,0,1,1,1,0
1,0,0,90.05,0,0,1,0,0,0,0
1,0,0,2169.4,0,0,1,0,1,0,0
1,1,1,550.6,0,0,0,0,1,1,0
1,1,0,55.45,0,1,0,0,1,0,0
2,1,0,6300.85,1,0,1,0,1,1,0
2,1,0,160.05,0,0,1,0,1,0,0
1,1,0,436.6,0,1,0,0,1,1,0
1,0,1,1781.35,0,1,0,0,1,1,0
2,0,1,3467.0,0,1,1,0,1,0,1
2,0,1,5552.5,0,1,0,0,1,1,0
2,1,1,2835.5,0,1,0,1,1,0,0
2,0,1,3591.25,0,0,0,1,1,0,0
1,1,1,88.35,0,1,0,0,1,1,1
1,0,0,63.75,0,1,1,0,0,0,0
1,0,0,617.15,0,1,0,0,0,0,0
1,0,1,870.25,1,0,1,0,1,0,0
1,1,0,601.25,1,1,1,1,1,1,0
1,0,0,111.65,0,0,1,0,1,1,0
2,0,0,6046.1,1,1,0,0,1,0,0
2,0,1,3923.8,0,1,1,0,1,0,0
1,1,1,777.3,0,1,1,0,1,0,1
1,1,1,512.45,0,1,0,0,1,0,1
1,1,1,141.45,0,1,0,0,1,0,1
3,0,0,892.15,0,0,1,0,1,0,0
2,0,0,1682.05,1,1,1,0,0,1,0
1,1,1,3398.9,0,0,0,0,1,0,0
3,1,0,4984.85,1,1,1,0,1,1,0
2,0,0,1445.3,1,0,0,0,0,0,1
3,0,0,305.55,1,0,1,0,0,1,0
2,0,0,507.9,0,1,0,0,1,0,0
1,0,1,3640.45,0,1,1,1,1,0,1
2,0,1,2673.45,0,1,0,0,1,1,0
1,1,0,389.8,1,0,0,0,0,1,0
1,0,1,2401.05,0,1,0,1,1,0,0
2,0,0,651.55,1,0,0,0,1,0,0
1,0,0,156.1,0,0,1,0,0,1,0
1,0,0,2796.35,0,1,0,0,0,1,0
1,1,1,70.05,0,1,0,1,1,1,0
2,0,0,407.05,0,0,0,0,1,0,0
3,0,1,6465.0,0,1,0,0,1,0,1
1,1,0,511.25,0,1,0,0,1,1,0
1,0,0,646.05,0,1,0,0,0,0,0
1,1,0,35.9,0,0,0,0,0,1,1
1,0,1,3777.15,0,1,1,0,1,1,1
2,0,1,4903.15,0,1,0,1,1,1,0
3,0,0,1653.85,0,1,0,0,1,1,0
1,0,0,47.5,0,1,0,1,0,1,1
2,1,0,1306.3,0,0,0,1,1,0,0
2,0,0,463.6,1,0,0,0,0,1,0
1,0,0,60.65,0,0,1,0,1,0,0
1,0,0,824.85,0,1,1,0,1,0,0
1,0,1,2094.65,0,1,0,1,1,0,0
1,1,0,438.9,0,0,0,0,1,0,0
1,0,1,847.3,1,1,0,0,1,0,1
2,0,0,329.75,0,0,1,0,1,1,0
1,0,0,674.55,0,1,1,0,1,1,0
1,0,1,162.55,0,0,0,1,1,0,0
1,1,1,546.95,0,1,0,1,1,1,1
3,0,1,7887.25,0,0,1,0,1,0,0
1,1,1,3186.65,0,1,0,1,1,0,1
1,0,1,1972.35,0,0,1,0,1,0,0
1,0,1,1527.35,0,1,0,0,1,0,1
1,1,1,490.55,0,1,0,0,1,1,0
1,1,1,1531.4,0,1,0,1,1,0,1
1,0,0,683.25,0,1,1,0,1,1,0
3,0,1,8058.85,1,1,1,0,1,0,0
2,1,1,2847.4,0,0,1,0,1,1,1
1,0,1,1133.9,0,1,0,1,1,1,1
1,1,1,294.45,0,1,0,1,1,0,0
3,1,0,1719.15,0,0,0,0,1,0,0
1,1,1,461.7,1,1,0,0,1,0,1
3,0,0,1160.45,0,0,1,0,1,1,0
2,1,1,5199.8,0,1,0,1,1,1,0
3,0,1,5163.3,0,1,0,1,1,1,0
1,0,0,162.3,0,1,0,0,1,1,0
3,0,0,883.35,0,0,1,0,1,0,0
2,0,0,1341.5,0,0,0,0,1,0,0
1,0,0,70.45,1,1,1,0,1,1,0
1,0,1,659.45,0,1,0,0,1,1,0
1,1,1,77.15,0,1,0,0,1,0,1
1,0,0,35.25,0,1,0,0,0,1,1
3,0,0,1205.05,0,0,1,0,1,1,0
2,1,1,4917.9,1,1,1,0,1,1,0
1,1,0,201.0,0,1,0,0,0,1,1
2,0,0,599.3,0,0,0,0,1,0,0
3,0,0,1733.15,0,1,0,0,1,0,0
1,0,1,5149.5,0,1,0,0,1,0,1
3,0,0,4677.1,1,0,0,0,1,1,0
1,0,0,119.3,0,0,1,0,1,0,0
1,1,1,4849.1,0,1,0,0,1,0,0
3,0,1,5424.25,1,0,0,0,1,0,0
3,0,0,5878.9,1,1,0,0,1,1,0
1,0,1,244.85,0,1,0,0,1,1,0
1,0,0,220.75,0,0,0,0,1,1,0
3,0,0,4261.2,1,1,1,0,1,1,0
1,0,1,5574.75,0,1,0,1,1,1,1
3,0,0,1501.75,0,0,0,1,1,1,0
1,1,0,89.75,0,1,0,0,1,0,0
1,1,1,4541.2,0,1,1,1,1,1,1
1,0,0,255.5,0,0,1,0,1,1,0
1,1,1,1072.0,0,1,0,0,1,0,1
2,1,1,2509.25,1,1,1,0,1,0,0
1,0,0,1440.75,1,0,0,0,1,1,0
1,1,0,1715.65,1,1,0,0,1,1,1
2,1,0,5333.35,1,1,1,0,1,0,0
3,0,1,3895.35,1,0,1,0,1,1,0
1,0,0,869.9,0,0,0,0,1,0,0
1,1,0,706.85,1,1,0,0,0,1,1
1,1,1,512.25,0,1,0,0,1,0,0
1,0,1,2636.05,0,0,0,0,1,1,1
2,0,0,814.75,0,1,0,0,1,0,0
3,0,0,388.6,0,0,0,0,1,1,0
1,0,0,93.45,0,0,0,0,1,0,0
1,1,0,1389.85,1,1,0,0,1,1,0
2,0,0,2894.55,0,0,1,0,1,1,0
2,1,0,4025.6,1,0,1,0,1,1,0
3,1,0,1354.4,0,0,1,0,1,1,0
2,0,0,1856.4,0,0,0,0,1,0,0
2,0,0,926.0,0,0,1,0,1,1,0
1,1,1,189.2,0,1,0,0,1,1,1
2,0,0,682.1,0,1,1,0,1,0,0
3,0,0,1778.7,0,0,0,1,1,0,0
3,1,0,1816.2,0,1,0,0,1,1,0
3,0,1,7069.25,1,1,0,0,1,0,0
3,0,0,1841.2,0,1,0,0,1,0,0
1,0,1,74.25,0,1,0,0,1,1,1
2,0,1,2656.7,0,0,0,1,1,1,0
2,0,0,1689.45,1,1,0,0,1,0,0
3,0,0,1054.75,0,0,1,0,1,1,0
1,1,1,2187.55,0,1,0,1,1,0,1
3,0,1,7334.05,1,1,0,0,1,0,0
1,1,1,1581.2,0,1,0,1,1,0,1
1,0,1,69.5,0,1,0,1,1,1,1
1,0,1,2404.85,0,1,0,0,1,1,0
1,1,1,171.45,0,1,0,0,1,1,0
3,0,0,2839.45,1,0,1,0,1,0,0
1,0,1,3132.75,0,1,0,1,1,1,1
2,0,0,3942.45,1,1,1,0,1,1,0
3,0,0,873.4,0,0,1,0,1,0,0
3,0,0,1529.65,0,0,1,0,1,1,0
3,0,1,6991.6,1,1,1,0,1,1,0
1,0,0,19.4,0,0,0,0,1,1,1
1,1,1,803.3,0,1,0,0,1,0,1
1,0,1,679.3,0,1,0,0,1,0,1
2,0,0,2791.5,0,0,0,1,1,1,1
1,1,1,715.0,1,1,0,0,1,0,0
3,0,0,1681.6,0,1,0,0,1,0,0
2,0,1,4016.2,1,1,0,1,1,0,0
3,0,0,3281.65,0,0,1,0,0,1,0
2,0,1,7317.1,1,1,0,0,1,1,0
3,0,0,6474.45,1,1,0,1,1,0,0
2,0,0,676.35,0,0,0,0,1,1,1
3,0,1,8164.1,1,0,0,0,1,1,0
3,1,0,1325.85,1,1,1,0,0,1,0
3,0,0,1654.85,0,0,1,0,1,0,0
3,0,1,7795.95,1,1,0,0,1,0,0
3,0,0,3952.45,0,1,1,0,0,0,0
2,0,0,2495.15,1,1,1,0,1,1,0
1,0,1,1230.25,0,0,0,0,1,1,1
2,1,0,876.75,0,0,0,0,1,0,0
2,0,0,4263.45,1,1,1,0,1,0,0
1,0,0,1992.95,1,1,0,0,1,0,0
3,0,0,1982.1,1,0,0,0,0,0,0
1,0,1,562.7,0,1,0,1,1,1,0
1,0,0,33.7,0,0,0,0,1,1,0
3,0,0,1090.1,0,0,1,0,1,0,0
1,0,0,227.45,0,0,0,0,1,0,0
2,1,0,1250.85,0,0,0,0,1,0,0
1,1,0,37.2,0,0,0,1,1,1,0
1,0,0,892.7,0,1,0,0,1,0,0
1,1,0,487.75,0,1,0,0,1,0,0
1,0,1,3713.95,0,1,0,0,1,1,0
1,0,0,141.7,0,0,0,0,1,1,0
2,0,0,678.2,0,0,0,0,1,0,0
3,1,1,8425.3,1,1,0,0,1,1,0
1,1,1,4154.8,0,1,0,0,1,1,1
3,0,1,7061.65,0,1,1,0,1,0,0
3,0,0,3364.55,1,0,1,0,0,1,0
1,0,1,2655.25,0,0,0,1,1,1,1
2,0,0,1425.45,1,1,0,0,1,1,1
3,0,0,332.5,0,1,1,0,1,0,0
3,0,0,5963.95,1,0,1,0,1,0,0
1,1,1,5742.9,0,1,0,0,1,1,1
3,0,0,278.85,0,0,1,0,1,1,0
3,0,0,1871.85,0,0,0,0,1,0,0
1,0,1,2866.45,0,1,0,0,1,1,1
3,1,1,4303.65,1,1,1,0,1,0,0
3,0,0,1753.0,0,0,0,0,1,0,0
1,0,0,54.75,0,1,0,0,1,0,1
1,0,1,3759.05,0,1,0,1,1,1,1
1,0,0,617.65,0,0,0,0,1,0,0
1,0,1,5935.1,1,1,1,0,1,0,0
1,1,1,94.6,0,1,0,0,1,0,1
1,1,1,2911.3,1,1,1,1,1,0,1
3,0,0,982.95,0,0,0,0,1,1,0
1,1,1,2974.5,1,1,1,1,1,0,0
1,0,0,198.7,0,0,0,0,1,1,0
1,1,1,1275.65,0,1,1,0,1,0,0
3,0,0,4003.0,1,0,0,1,1,0,0
1,0,0,3791.6,0,1,0,0,1,0,0
3,0,0,813.3,0,0,0,0,1,0,0
1,0,0,780.25,0,0,1,0,1,0,0
2,0,0,552.9,0,0,1,0,1,1,0
1,1,0,408.25,1,0,0,0,1,0,0
1,1,1,231.8,0,1,0,1,1,1,1
1,0,1,2191.15,0,0,0,1,1,0,0
1,1,1,5611.7,0,1,1,0,1,0,0
1,0,0,246.25,0,0,0,0,1,0,0
3,0,0,1296.15,0,0,1,0,1,0,0
3,0,1,7082.85,1,1,0,0,1,0,0
3,0,0,5662.25,1,1,0,0,1,0,0
2,0,0,1215.45,0,1,1,0,1,0,0
2,1,1,7854.15,0,1,0,0,1,1,0
1,1,1,525.0,0,1,0,0,1,0,0
3,0,0,5265.2,1,1,0,0,1,0,0
1,1,1,70.1,0,0,0,0,1,0,0
3,0,1,7129.45,1,1,1,0,1,0,0
2,1,1,7266.95,1,1,1,0,1,0,0
3,1,1,8496.7,1,1,0,0,1,0,0
1,0,1,2878.75,0,0,0,0,1,0,0
3,0,0,261.3,0,1,0,0,1,0,0
1,1,1,3205.6,0,0,0,0,1,0,0
1,1,1,69.75,0,1,0,1,1,1,1
1,1,0,279.25,1,1,1,0,0,1,1
1,1,1,6281.45,0,1,0,0,1,1,1
1,0,0,1131.3,0,0,1,0,0,0,1
1,1,1,738.2,0,1,0,0,1,1,1
1,0,0,1137.05,1,0,1,0,1,0,0
1,0,1,80.2,0,1,0,0,1,0,1
2,0,1,6341.45,1,1,1,0,1,0,1
3,0,0,6697.2,1,1,0,0,1,0,0
1,0,0,260.8,0,1,1,0,1,1,1
1,0,0,19.6,0,1,0,0,1,0,1
2,1,0,505.45,0,0,1,0,1,1,0
1,1,1,3655.45,1,1,0,1,1,0,1
1,1,0,1299.8,1,1,0,0,1,1,0
3,0,0,5564.85,1,1,0,0,1,1,0
2,1,0,1381.8,0,1,1,1,1,1,0
1,0,1,188.1,0,0,1,0,1,0,0
1,0,0,1077.05,1,1,1,0,1,1,0
1,1,1,4922.4,0,1,0,0,1,1,0
2,1,0,2911.5,0,0,0,0,0,0,0
3,0,0,826.1,0,0,0,0,1,0,0
1,0,1,83.4,1,1,0,0,1,0,0
1,0,1,140.7,0,0,0,0,1,1,1
3,0,1,5377.8,1,1,0,0,1,1,0
1,1,1,665.45,0,1,0,1,1,1,1
3,0,0,3617.1,0,1,0,0,1,0,0
2,0,1,6643.5,1,1,0,0,1,0,0
1,1,1,84.8,1,1,0,0,1,1,1
3,0,0,1559.3,0,0,0,0,1,1,0
3,0,1,7987.6,1,1,0,1,1,0,0
3,0,0,1547.35,1,0,1,0,0,0,0
2,0,1,5426.85,1,1,0,0,1,1,1
1,1,0,1127.35,0,1,0,0,1,1,1
1,0,1,2142.8,1,1,0,0,1,1,0
1,0,0,287.85,1,0,0,1,1,0,0
1,1,1,4045.65,0,1,0,0,1,0,1
1,1,1,2757.85,0,1,0,0,1,0,1
1,0,0,600.0,0,1,0,0,0,1,1
1,0,0,19.8,0,0,0,0,1,0,0
3,0,0,4534.45,1,1,0,0,1,1,0
1,0,0,40.9,0,1,0,0,1,0,0
1,1,0,2094.9,0,1,0,0,1,1,0
3,0,0,1584.8,0,0,0,0,1,0,0
1,0,1,1302.65,0,1,0,0,1,0,0
1,1,1,2238.5,0,1,0,0,1,1,1
1,0,0,55.55,0,0,0,0,1,1,0
3,0,0,5437.75,1,0,1,0,1,0,0
1,1,1,90.75,0,1,0,0,1,1,1
1,0,1,365.65,0,0,1,0,1,0,1
2,1,0,2209.15,1,0,0,0,1,0,0
1,1,0,1912.15,0,1,0,0,1,0,0
3,0,0,255.55,0,0,1,0,1,0,0
3,0,0,5175.3,1,0,0,0,1,0,0
1,0,0,670.65,0,1,1,0,1,1,0
3,0,0,3177.25,1,1,0,0,0,0,0
1,1,0,90.35,0,1,0,0,0,1,1
2,0,1,6557.75,0,1,0,0,1,0,0
2,0,1,5791.85,0,1,1,0,1,1,0
2,1,1,3055.5,1,1,0,1,1,1,0
3,0,0,5196.1,1,1,1,0,1,1,0
3,0,1,8405.0,1,0,0,0,1,0,0
1,0,0,19.75,0,0,1,0,1,1,1
1,1,1,1789.25,0,1,0,0,1,0,1
2,0,1,5000.05,1,1,1,0,1,0,0
1,1,1,6713.2,1,0,0,0,1,1,0
2,0,0,562.6,0,0,0,0,1,1,0
1,0,1,2317.1,0,1,0,0,1,1,1
1,0,0,91.45,0,0,0,1,1,0,0
3,0,0,828.85,0,0,1,0,1,1,0
2,0,0,617.35,0,0,0,0,1,0,0
1,0,1,266.9,0,1,0,0,1,0,1
2,0,0,625.05,0,0,0,0,1,1,0
1,1,1,301.4,0,1,0,0,1,1,1
3,0,0,6029.9,1,0,1,0,1,1,0
3,0,0,1842.7,1,0,0,0,0,1,0
1,0,0,206.6,0,0,0,0,1,1,1
1,0,1,604.7,0,1,0,0,1,0,1
2,0,1,7386.05,1,1,0,0,1,1,0
3,0,1,7334.05,0,0,0,0,1,0,0
1,1,1,1471.75,0,1,0,1,1,1,1
1,1,1,2626.15,1,0,0,0,1,1,0
1,1,1,412.1,0,1,0,0,1,1,1
3,0,1,8277.05,1,1,0,1,1,0,0
1,0,1,583.45,0,1,1,1,1,1,1
2,1,0,369.25,0,1,0,0,1,0,0
1,1,0,1049.05,0,1,0,0,1,0,0
3,0,0,1414.8,0,0,0,0,1,1,0
1,0,0,169.75,0,0,1,0,1,1,0
2,0,0,4354.45,1,1,0,0,1,1,0
3,0,0,2719.2,1,0,0,0,0,0,0
3,0,0,6365.35,1,0,0,0,1,0,0
1,0,0,51.6,0,0,0,0,1,1,0
1,1,1,3190.25,1,1,0,1,1,0,0
1,1,0,812.5,0,0,0,0,0,0,0
2,0,0,1143.8,0,0,1,0,1,0,0
1,1,0,44.0,0,0,0,0,1,1,0
1,0,0,50.1,0,1,0,0,1,0,1
2,0,0,3297.0,0,0,1,0,1,0,0
3,0,0,1887.0,0,0,0,0,1,0,0
1,1,1,151.8,0,0,0,0,1,1,1
1,1,1,293.65,1,1,0,0,1,1,1
1,1,1,1308.1,0,1,0,1,1,0,1
1,1,0,2215.4,0,1,0,1,0,1,0
2,0,0,482.8,0,0,0,0,1,0,0
2,0,1,2598.95,0,1,1,0,1,0,1
1,0,0,216.45,0,0,0,0,0,1,0
1,0,0,20.45,0,1,0,0,1,1,0
3,0,1,5064.85,1,1,0,0,1,0,0
1,0,0,996.45,0,1,0,0,1,1,0
1,0,0,839.65,0,0,0,0,1,0,0
3,0,0,6733.0,1,0,1,0,1,0,0
3,0,0,2618.3,1,1,0,0,0,1,0
3,0,0,4084.35,1,1,1,1,1,0,0
1,1,0,765.5,0,0,0,0,1,1,1
1,1,1,793.55,0,1,0,1,1,1,1
3,0,0,613.95,0,0,1,0,1,1,0
1,0,0,402.85,0,0,0,0,1,1,0
2,0,0,1244.8,0,0,1,0,1,1,0
1,1,0,46.4,0,0,0,0,0,0,0
3,0,0,581.85,0,0,1,0,1,1,0
1,0,1,462.8,0,1,0,0,1,1,1
2,1,0,1540.2,0,0,0,0,0,0,0
1,1,1,169.8,0,1,0,0,1,0,1
2,0,1,5168.1,1,1,0,0,1,1,0
1,0,1,6780.1,0,0,0,0,1,0,0
1,0,0,94.5,0,0,1,0,1,0,0
1,0,0,55.3,0,1,0,0,1,0,0
1,0,0,208.0,0,0,0,0,1,1,0
1,0,1,3829.75,0,1,0,1,1,1,0
1,1,1,5294.6,0,0,0,1,1,0,0
2,0,1,6889.8,1,1,0,0,1,1,0
3,0,0,3254.35,0,0,1,0,1,0,0
2,0,1,6383.9,1,0,0,0,1,0,0
1,0,0,44.4,0,0,0,0,1,0,1
1,1,1,477.7,0,1,0,1,1,1,1
3,0,0,4447.55,1,0,0,0,1,1,0
3,1,1,7321.05,1,1,0,0,1,1,0
3,0,1,4135.0,1,1,0,0,1,0,0
1,1,1,86.05,0,1,0,1,1,1,1
3,0,0,697.7,0,0,1,0,1,0,0
1,0,0,168.65,0,1,0,0,1,1,0
1,1,0,174.3,0,1,0,0,0,1,1
2,0,0,2753.8,0,0,1,0,1,1,0
2,0,0,69.25,0,1,0,0,1,1,0
1,0,0,434.8,0,1,1,0,0,0,0
1,0,0,1077.5,1,0,1,0,0,1,1
1,0,1,95.65,0,0,0,0,1,0,1
1,0,0,107.25,1,0,0,0,0,1,0
1,1,0,851.2,0,0,0,0,1,1,0
1,0,0,20.95,0,0,0,0,1,0,1
2,0,1,5848.6,0,0,1,0,1,0,0
1,0,0,109.8,0,0,0,0,1,1,0
1,0,0,19.65,0,0,0,0,1,1,0
2,0,0,595.5,0,1,0,0,1,1,0
1,1,0,329.8,0,1,0,1,0,0,1
3,0,1,2513.5,1,0,0,0,1,1,0
1,1,1,5135.35,0,0,1,0,1,1,0
1,1,0,2000.2,1,0,1,0,1,1,0
1,1,1,931.75,0,1,0,0,1,1,0
2,1,1,7396.15,1,1,0,0,1,0,0
1,0,1,3958.85,1,1,1,0,1,0,0
2,0,0,260.9,0,0,0,0,1,0,0
1,0,0,297.3,0,0,0,0,1,0,1
1,1,1,1515.1,0,1,1,0,1,1,1
1,0,0,816.8,0,1,1,0,1,0,0
3,0,0,4868.4,1,0,1,0,1,0,0
1,1,0,688.0,0,0,0,0,0,1,0
1,0,0,288.35,1,0,0,0,1,1,0
2,1,0,3229.65,1,1,0,1,1,1,1
1,0,1,1178.25,0,1,0,1,1,1,1
1,1,0,185.4,0,0,0,0,1,1,0
2,0,1,966.25,0,1,0,0,1,0,0
1,1,1,758.6,0,1,0,0,1,1,1
2,0,0,1863.8,1,0,0,0,1,0,1
1,1,0,265.8,1,1,0,1,0,1,0
3,0,0,3297.0,1,1,1,0,1,1,0
1,1,1,4107.3,0,1,0,0,1,0,0
1,0,1,396.3,1,1,1,0,1,0,1
3,1,1,2809.05,1,0,0,0,1,0,0
2,0,0,1567.55,0,0,1,0,1,1,0
3,0,0,1851.45,0,0,1,0,1,1,0
2,0,1,6028.95,0,1,1,0,1,1,0
1,0,1,2072.75,0,1,0,0,1,0,0
3,1,1,5551.15,1,1,0,0,1,0,1
3,0,0,4317.35,0,1,0,0,1,1,0
1,1,0,736.8,0,0,0,0,1,0,0
1,1,1,336.15,0,1,0,0,1,1,0
1,1,0,1522.65,0,0,0,0,1,0,0
1,1,1,622.9,0,1,0,1,1,0,1
1,0,1,4959.6,0,1,0,0,1,0,0
1,1,1,329.95,0,1,0,0,1,1,1
1,1,1,1048.85,0,1,0,0,1,1,1
2,0,0,1001.5,0,0,1,0,1,1,0
1,0,0,442.6,0,0,1,0,1,0,0
2,0,1,6703.5,1,1,1,0,1,0,0
1,1,1,3351.55,1,1,0,1,1,1,1
3,0,0,779.25,0,1,0,0,1,0,0
2,0,0,259.8,0,0,0,0,0,1,1
3,0,0,3483.45,1,0,0,0,1,0,0
3,1,0,4890.5,0,1,0,0,1,1,0
2,0,0,136.75,0,0,1,0,1,1,0
1,1,1,184.15,0,0,1,0,1,1,0
1,1,0,1315.0,0,0,0,1,0,1,0
2,0,1,6767.1,1,1,1,1,1,0,0
3,0,0,757.95,0,0,1,0,1,0,0
2,1,1,6890.0,1,1,0,0,1,1,1
3,0,0,1657.4,0,0,0,0,1,1,0
3,0,0,3008.55,1,0,1,0,0,0,0
1,0,1,262.05,1,1,0,0,1,1,1
3,1,1,8165.1,0,1,0,0,1,0,0
3,0,0,875.55,0,0,0,0,1,0,0
1,0,1,2649.15,0,0,1,0,1,1,1
1,1,0,220.65,0,0,0,0,1,0,0
